eventID,videoID,timed_url,time,img_file,text_file,notes,code_text,coords
108,2,https://www.youtube.com/watch?t=7816&v=i824zN0DGIo,7816,screencapture-localhost-9000-2022-07-19-17_43_07,,"code: base.html;
removed the ajax slim library that he imported to try and fix button error","‘nav-iter nav-Link active’ href=""#""aChat <span closs=""sr-only""2(current}</spanze/a>
1av-iten nay-link* hwef=""#""sLagine/a>
£a Clasee""nnemitem nan-Link! hee Fs""@sl ogoute/a>
<ftiv>
<i>
<faaye

diy class="" container"">
{a block content 8}
{8 endblock ®
stave

script arce""https://ean.jedel Lue-oet/npa/popper JoM116.6/dist/una/ papperain.js"" integrity=""shasn-qscaRivb1yzFIaft+2A1
<script sze-""https://stackpath.bootstrapedn.con/bootstrap/'s.4,1/js/boatsteap.rin.js” integrity-""sha3Bi-uFSDF2E5820tuld j
</body>
c{neol>

",347;316;720;269
109,2,https://www.youtube.com/watch?t=7855&v=i824zN0DGIo,7855,screencapture-localhost-9000-2022-07-19-17_47_55,,output: clicking the button calls a function,,
110,2,https://www.youtube.com/watch?t=7851&v=i824zN0DGIo,7851,screencapture-localhost-9000-2022-07-19-17_43_59,,output: GET http://127.0.0.1:5000/run    jquery.min.js:5  500 (INTERNAL SERVER ERROR),,
113,2,https://www.youtube.com/watch?t=7947&v=i824zN0DGIo,7947,screencapture-localhost-9000-2022-07-19-17_48_39,,other: moved the client folder inside of the website folder,,
114,2,https://www.youtube.com/watch?t=8025&v=i824zN0DGIo,8025,screencapture-localhost-9000-2022-07-19-17_49_51,,goal: let's now add login functionality,,
115,2,https://www.youtube.com/watch?t=8108&v=i824zN0DGIo,8108,screencapture-localhost-9000-2022-07-19-17_52_26,,"code: main.py;
added code to allow users to login","from flask import Flask

NAME_KEY = 'name'

app = Flask(__name__)
app.secret_key = ""alajnmfeslkfmselfkm""

@app.route(""/login"", methods=[""POST"",""GET""])
def login():
  if request.method == ""POST"":
    session[NAME_KEY] = request.form[""name""]
    return redirect(url_for(""home""))
  return render_template(""login.html"")

@app.route(""/logout"")
def logout():
  session.pop(NAME_KEY, None)
  return redirect(url_for(""login""))

",389;320;454;364
116,2,https://www.youtube.com/watch?t=8188&v=i824zN0DGIo,8188,screencapture-localhost-9000-2022-07-19-17_54_31,,"code: login.html;
created a template for the login page","{% extends 'base.html' %}

{% block title %}Login{% endblock %}
{% block content %}
<h1>TEST</h1>
<form>
  <button id=""test"" type=""button"" class=""btn btn-primary btn-lg"">Large Button</button>
</form>
<script src="""">
<script type=""text/javascript"">
{% endblock %}",
117,2,https://www.youtube.com/watch?t=8291&v=i824zN0DGIo,8291,screencapture-localhost-9000-2022-07-19-17_55_53,,"code: index.js;
created a function to check whether a username is a valid username","$.function() {
           $('#test').bind('click, function() {
             $.getJSON('/run',
               function(data) {
                 //do nothing
               });
               return False;
              });
            });

function validate(name) {
  if(name.length >= 2) {
    return true
  }
  return false
}",
118,2,https://www.youtube.com/watch?t=8328&v=i824zN0DGIo,8328,screencapture-localhost-9000-2022-07-19-17_56_41,,"revisit: getbootstrap.com;
finding a good form to use",,341;320;535;144
119,2,https://www.youtube.com/watch?t=8495&v=i824zN0DGIo,8495,screencapture-localhost-9000-2022-07-19-17_58_33,,"code: login.html;
copied in form code from bootstrap website","AN extends “base wt? xb

fa block Wate MtLogin’y enatiteck 1
fa Black santent &}
<form class-""forn inline” method-""70S1*>
giv clans “term group ab 2
label fors*statichome?™ clagss*se-only aHanee/Tabel>
input types""tent” readonly <Lasee“turr-contzol-plainteat” 2dz7starsalame2” values “tater Your Mame’>
cider
‘div class “form group ox sm 5 no 2°
elabel for “anputhane’ class “sr only""oManec/label>
‘input type “test* class “Form contral’ id “anputtone” placehalocr “Foext ane’>
cdi
‘button type-tsubmit™ class-""btn ota pramary nb 2"">Sebmit e/butten>
<form

caeeipt type “teat ssovo euet? MeL uel fet stan ie, Glesomee andes 1s) HP se /seripey
{8 endblark &}
",389;316;612;287
120,2,https://www.youtube.com/watch?t=8516&v=i824zN0DGIo,8516,screencapture-localhost-9000-2022-07-19-17_59_12,,output: ImportError: cannot import name 'Client' from 'client',,
121,2,https://www.youtube.com/watch?t=8574&v=i824zN0DGIo,8574,screencapture-localhost-9000-2022-07-19-18_00_03,,"output: werkzeug.exceptions.BadRequestKeyError;
caused by submitting the form",,
122,2,https://www.youtube.com/watch?t=8627&v=i824zN0DGIo,8627,screencapture-localhost-9000-2022-07-19-18_01_15,,"revisit: techwithtim.net;
flask tutorial",,
123,2,https://www.youtube.com/watch?t=8764&v=i824zN0DGIo,8764,screencapture-localhost-9000-2022-07-19-18_03_12,,"code: login.html;
added a name field to the First Name input to make the form work","{% block title %} Login {% endblock %}
{% block content %}
<form class=""form-inline"" action=""#"" method=""POST"">
  <div class=""form-group mb-2>
    <label for=""staticName2"" class=""sr=only"">Name</label>
    <input type=""text"" readonly class=""form-control-plaintext"" id=""staticName2"" value=""Enter your Name"">
  </div>
  <div class=""form-group"">
    <label for=""inputName"" class=""sr-only"">Name</label>
    <input type=""text"" class=""form-control"" name=""inputName"">
  </div>
  <button type=""submit"" class=""btn btn-primary"">Submit</button>
</form>",389;318;670;223
124,2,https://www.youtube.com/watch?t=8942&v=i824zN0DGIo,8942,screencapture-localhost-9000-2022-07-19-18_06_44,,"goal: dropdown button isn't working anymore (can't be clicked), I want to fix that",,
125,2,https://www.youtube.com/watch?t=8942&v=i824zN0DGIo,8942,screencapture-localhost-9000-2022-07-19-18_07_09,,"revisit: stackOverflow;
reading about dropdown button problem","A tune taal df
* dabanat + fumctian€ ¢
Segresouc
funervon(aatar |

by
he
ny

function validatetmane) {
HFfoame.tengin > 204
'

eeturs false;
",297;314;308;265
126,2,https://www.youtube.com/watch?t=9038&v=i824zN0DGIo,9038,screencapture-localhost-9000-2022-07-20-12_10_33,,"revisit: getbootstrap.com;
trying to figure out why dropdown button can't be clicked",,
127,2,https://www.youtube.com/watch?t=9023&v=i824zN0DGIo,9023,screencapture-localhost-9000-2022-07-20-12_09_25,,"code: base.html;
takes out the collapse button, but doesn't like how it looks","<body>
  <nav class=""navbar navbar-expand-lg navbar-light bg-light"">
    <h1 class=""navbar-brand"" href=""#"">CHAT APP</h1>
    <div class=""navbar-nav"">
      <a class=""nav-item nav-link active"" href=""#"">Chat</a>
      <a class=""nav-item nav-link"" href=""#"">Login</a>
      <a class=""nav-item nav-link"" href=""#"">Logout</a>
    </div>
  </nav>

  <div class=""container"">
    {% block content %}
    {% endblock %}
  </div>


</body>",372;362;853;389
128,2,https://www.youtube.com/watch?t=9045&v=i824zN0DGIo,9045,screencapture-localhost-9000-2022-07-20-12_11_44,,revisit: getbootstrap.com,,
129,2,https://www.youtube.com/watch?t=9066&v=i824zN0DGIo,9066,screencapture-localhost-9000-2022-07-20-12_12_30,,"code: base.html;
copies in new navbar code","<body>
  <nav class=""navbar navbar-expand-lg navbar-light bg-light"">
    <a class=""navbar-brand"" href=""#"">Navbar</a>
    <div class=""collapse navbar-collapse"" id=""navbarNav"">
      <ul clas=""navbar-nav"">
        <li class=""nav-item active"">
          <a class=""nav-item nav-link active"" href=""#"">Chat</a>
        </li>
        <li class=""nav-item"">
          <a class=""nav-item nav-link"" href=""#"">Login</a>
        </li>
        <li class=""nav-item"">
          <a class=""nav-item nav-link"" href=""#"">Logout</a>
        </li>
      </ul>
    </div>
  </nav>

  <div class=""container"">
    {% block content %}
    {% endblock %}
  </div>


</body>",370;389;712;304
130,2,https://www.youtube.com/watch?t=9114&v=i824zN0DGIo,9114,screencapture-localhost-9000-2022-07-20-12_11_44,,"revisit: getbootstrap.com;
looking for a navbar that doesn't collapse",,
131,2,https://www.youtube.com/watch?t=9182&v=i824zN0DGIo,9182,screencapture-localhost-9000-2022-07-20-12_12_30,,"code: base.html;
redoing navbar code","<body>
  <nav class=""navbar navbar-expand-lg navbar-light bg-light"">
    <a class=""navbar-brand"" href=""#"">Navbar</a>
    <div class=""collapse navbar-collapse"" id=""navbarNav"">
      <ul clas=""navbar-nav"">
        <li class=""nav-item active"">
          <a class=""nav-item nav-link active"" href=""#"">Chat</a>
        </li>
        <li class=""nav-item"">
          <a class=""nav-item nav-link"" href=""#"">Login</a>
        </li>
        <li class=""nav-item"">
          <a class=""nav-item nav-link"" href=""#"">Logout</a>
        </li>
      </ul>
    </div>
  </nav>
",374;399;693;300
132,2,https://www.youtube.com/watch?t=9316&v=i824zN0DGIo,9316,screencapture-localhost-9000-2022-07-20-12_14_09,,"code: base.html;
fixed dropdown button not working by adding the necessary jquery import ",,
133,2,https://www.youtube.com/watch?t=9424&v=i824zN0DGIo,9424,screencapture-localhost-9000-2022-07-20-12_15_42,,"code: base.html;
adds a block called message","button «las

svbar-taggler™ types""button™ data-togdles*i ot Lapse” dat act arget oa rNava markup

span Closs=""navbar-toggler-icon?9¢/span>
cfeatton>
ediy classs""rol lapse navbar-col lapse’ ads “navbarNaval Markup"" >
ediv Class “nasbar-nay"">
4a class. ""hay item nay Link active’ href. */hame""schat cspan class""se aely"">( current )</$paa>c/a>

ea class-""pay item nay Link” href-“/logia*Logine/ay
<a class: “nav stem nay Link href */Logout“sLogout </a>
eidiv>
aie
<feav>

(% block message 4}
1% endblock 4)

ediv class-""container"">
{% nlock content x}
1% endblock &F
</diva
",403;360;816;329
134,2,https://www.youtube.com/watch?t=9536&v=i824zN0DGIo,9536,screencapture-localhost-9000-2022-07-20-12_16_58,,"code: base.html;
added more message blocks","ee wrens

<button «Lire Tnavtar-taggl og gg Btg Ig”

capan classs""navbar-toggle
</button>
ediv class=""col Lapse navhar-ral lapse” id

Gdiv (Layee nawbar-nay"">

@ Class thay aten muy Link seraveT href.
ka class-Tnoy item nav-Link” nref-“/togiay
¢a class “nay stem aay Link” href -""/tagout

endive
</i>
ina

ediv class ‘alert alert dark’ rote ‘alert“>
{4 block messagesrey 3}
1% endblock %)

“itive

ediv Classe ‘alert alert-success* rolesatere Oy
13 endolork 4}

eidiv>

",389;320;454;364
135,2,https://www.youtube.com/watch?t=9755&v=i824zN0DGIo,9755,screencapture-localhost-9000-2022-07-20-12_19_28,,"code: index.html;
added messages for if the user logs in or logs out","{3 extends “base. html"" 4}

(4 dlock Lite XPLoging® enddloek X}
x block nessagesrey 8}

{isessionl *name"" | logged out +H)

{x endbtock ¥}]

{8 block conteat 4}
cHorm ¢class-""form- inline’ action
ediv class “farm group mb 2°>
<label for ‘statichore2” class “sr only’ ohamec/label>

methog-""POSI"">

eamput typesteet? readonly clay statichane!” values “tater Your Nane"">
<i>
ediv class “form group m sn 3 mb 2""

label tor-Tinputhane™ class-""sr only” >Manee/label>

form-control-plaanzext™ i

input type-""text? clasa-‘form-cont rol” nane-‘nputNane” id-""inputNane” placeholder-""birst Name"">
cfdiwe
button types*vutmit” cLavee""bin btn-pramicy mb-7"">Submit</button>

</fore>

escript type-“teet/javascrigt” sre-""H url fort 'static’, filename-‘andex.ys 1 i) >¢/script>

{% endbiock 8}
",345;362;733;371
136,2,https://www.youtube.com/watch?t=9659&v=i824zN0DGIo,9659,screencapture-localhost-9000-2022-07-20-12_19_54,,"code: main.py;
added code to pass needed parameters to the templates","dapp. routet yo teine ate
ef Login()
ME request sethod
SessronL Mane KEY] = request.fornl 1
return redirectCurl fort »

return rendertemplatel vtec on

Sapp. rouret )
get Lopout():
session pop(MaMt, KEY, None)

retuen redirect(url fort »
aopp-routel
opp. routet )
def howe ):
MONAME_KEY notin session:
return redicect(url fort »

return render. tenplatet te Tee, '

sessiont)
",347;362;589;381
137,2,https://www.youtube.com/watch?t=9708&v=i824zN0DGIo,9708,screencapture-localhost-9000-2022-07-20-12_20_23,,"revisit: techwithtim.net;
looking at his flask tutorial again, finding out how to send params through render_template()",,
138,2,https://www.youtube.com/watch?t=9749&v=i824zN0DGIo,9749,screencapture-localhost-9000-2022-07-20-12_20_54,,"output: TypeError: render_template() takes 1 positional argument, but 2 were given",,
139,2,https://www.youtube.com/watch?t=9779&v=i824zN0DGIo,9779,screencapture-localhost-9000-2022-07-20-12_20_54,,"revisit: github.com;
looking at his old projects to see how to pass data through render_template()",,
140,2,https://www.youtube.com/watch?t=9804&v=i824zN0DGIo,9804,screencapture-localhost-9000-2022-07-20-12_22_15,,"code: main.py;
added asterisks to correctly pass data to render_template()","Bap -routel over ial ooo
Bet Logan)

AO request net hod

SeSSionLMANE KEY] = request. forml

return redirect(url fort »”
Fetuen render templates vat
app. rouret )

ef Logout):
‘wessian pop(MANe_KEY, Kone}
return redirect(url_tort ”

aopp.routel

Aapp-routet )
def howe):
Vf -NAME_NEY mot 1a session:
return redirect(urt fort »

return render template oat

»

session) )
",347;364;579;375
141,2,https://www.youtube.com/watch?t=9810&v=i824zN0DGIo,9810,screencapture-localhost-9000-2022-07-20-12_22_57,,output: jinja2.exceptions.TemplateSyntaxError,,
142,2,https://www.youtube.com/watch?t=9825&v=i824zN0DGIo,9825,screencapture-localhost-9000-2022-07-20-12_23_21,,"code: login.html;
fixed typo causing error",,
143,2,https://www.youtube.com/watch?t=9963&v=i824zN0DGIo,9963,screencapture-localhost-9000-2022-07-20-12_25_05,,goal: Now I am going to make it so that you can type in messages,,
144,2,https://www.youtube.com/watch?t=9970&v=i824zN0DGIo,9970,screencapture-localhost-9000-2022-07-20-12_25_05,,search: scroll view html bootstrap,,
145,2,https://www.youtube.com/watch?t=9972&v=i824zN0DGIo,9972,screencapture-localhost-9000-2022-07-20-12_25_38,,"visit: w3schools.com;
Bootstrap Scrollspy Plugin (Advanced)",,
146,2,https://www.youtube.com/watch?t=10052&v=i824zN0DGIo,10052,screencapture-localhost-9000-2022-07-20-12_27_00,,search: html scroll view updated from flask backend,,
147,2,https://www.youtube.com/watch?t=10058&v=i824zN0DGIo,10058,screencapture-localhost-9000-2022-07-20-12_28_22,,"revisit: stackOverflow;
Flask Dynamic update without reloading page",,
148,2,https://www.youtube.com/watch?t=10115&v=i824zN0DGIo,10115,screencapture-localhost-9000-2022-07-20-12_28_22,,"visit: mdbootstrap.com;
table scroll - horizontal and vertical",,
149,2,https://www.youtube.com/watch?t=10125&v=i824zN0DGIo,10125,screencapture-localhost-9000-2022-07-20-12_28_39,,goal: let's make something that sends the chat to all users,,
150,2,https://www.youtube.com/watch?t=10133&v=i824zN0DGIo,10133,screencapture-localhost-9000-2022-07-20-12_28_58,,"revisit: getbootstrap.com;
finding a form to use for message submission",,
151,2,https://www.youtube.com/watch?t=10192&v=i824zN0DGIo,10192,screencapture-localhost-9000-2022-07-20-12_29_44,,"code: index.html;
copied in a new form","{% extends ""base.html"" %}

{% block title %}Home{% endblock %}
{% block content %}

<h1>TEST</h1>

<div class=""input-group mb-3"">
  <input type=""text"" class=""form-control"">
  <div class=""input-group-append"">
    <button class=""btn btn-outline-primary"" type=""button"">Button</button>
  </div>
</div>

{% endblock %}",
152,2,https://www.youtube.com/watch?t=10314&v=i824zN0DGIo,10314,screencapture-localhost-9000-2022-07-20-12_31_25,,search: call python function from JavaScript with parameter,"ont) d
).binat
$.get 150M .
functson(aata) {
value + document -get€lement y10(
vi
return fas

valadate(name) {

wane. lengeh >= 131
return true:

yen false:

",403;360;816;329
153,2,https://www.youtube.com/watch?t=10337&v=i824zN0DGIo,10337,screencapture-localhost-9000-2022-07-20-12_31_57,,revisit: stackOverflow;,"Meunctvont) 1

“ De binet = tuner rant) {
$-get 50M . 1
functson(aata) {
value = document -get€lenentByID( 1.¢

Di
eaturn Halse:
De
Ds

function valadate(nane) {
a

at(nane, Lenget
return true:

)

return (aise:
",344;365;368;270
155,2,https://www.youtube.com/watch?t=10425&v=i824zN0DGIo,10425,screencapture-localhost-9000-2022-07-20-12_32_56,,search: ajax getjson pass parameters,,
156,2,https://www.youtube.com/watch?t=10425&v=i824zN0DGIo,10425,screencapture-localhost-9000-2022-07-20-12_33_17,,"revisit: stackOverflow;
learning how to pass parameters to getjson() in ajax","Sfurctionc) {
¥ ).binat + tome t sot) {
Seger isoKl '
functaontaata) {
value + document get€lenentoyidt
ni
eeturn false:
Ds
De

function valadate( name) {
affnane Length >= 131
return true:
,
return false:
",350;363;365;263
157,2,https://www.youtube.com/watch?t=10667&v=i824zN0DGIo,10667,screencapture-localhost-9000-2022-07-20-12_40_54,,"code: index.html;
edited messageSend button code to try and get it to work

","a

control” placeholder. “Message’ aria Label.“Wessage” ad.

ve-secondary” type-""butten” id-“senattn"">Send</buhton>
",350;367;361;206
158,2,https://www.youtube.com/watch?t=10755&v=i824zN0DGIo,10755,screencapture-localhost-9000-2022-07-20-12_42_32,,"code: index.html;
put the submit button inside of a form, this didn't solve issue","{% extends ""base.html"" %}

{% block title %}Home{% endblock %}
{% block content %}

<h1>TEST</h1>

<div class=""input-group mb-3"">
  <form>
    <input type=""text"" class=""form-control"">
    <div class=""input-group-append"">
      <button class=""btn btn-outline-primary"" type=""button"">Button</button>
    </div>
  </form>
</div>

{% endblock %}",357;365;353;251
159,2,https://www.youtube.com/watch?t=10815&v=i824zN0DGIo,10815,screencapture-localhost-9000-2022-07-20-12_43_31,,"other: cleared his web cache, which caused button to begin working again",,
160,2,https://www.youtube.com/watch?t=10824&v=i824zN0DGIo,10824,screencapture-localhost-9000-2022-07-20-12_43_48,,output: Uncaught ReferenceError: $ is not defined at VM272_index.js:1,,
161,2,https://www.youtube.com/watch?t=10888&v=i824zN0DGIo,10888,screencapture-localhost-9000-2022-07-20-12_44_56,,"code: base.html;
removed an old jquery import","  <div class=""container"">
    {% block content %}
    {% endblock %}
  </div>

  <script src=""""></script>
  <script src=""""></script>
  <script src=""""></script>
</body>",350;393;875;210
162,2,https://www.youtube.com/watch?t=10898&v=i824zN0DGIo,10898,screencapture-localhost-9000-2022-07-20-12_44_05,,output: Uncaught TypeError: $.getJSON is not a function at HTMLButtonElement.<anonymous> (index.js:3),,
163,2,https://www.youtube.com/watch?t=10945&v=i824zN0DGIo,10945,screencapture-localhost-9000-2022-07-20-12_46_31,,"code: base.html;
deleted and readded jquery import to try and fix bugs","  <div class=""container"">
    {% block content %}
    {% endblock %}
  </div>

  <script src=""""></script>
  <script src=""""></script>
  <script src=""""></script>
  <script src=""""></script>
</body>",
164,2,https://www.youtube.com/watch?t=11247&v=i824zN0DGIo,11247,screencapture-localhost-9000-2022-07-20-12_49_55,,"code: index.js;
adding code to get and pass parameters to .getJSON() ","$.function() {
           $('#sendBtn').bind('click, function() {
             var value = document.getElementById(""msg"").value()
             console.log(value)
             $.getJSON('/run',
               function(data) {
                 //do nothing
               });
               return False;
              });
            });

function validate(name) {
  if(name.length >= 2) {
    return true
  }
  return false
}",346;361;368;306
165,2,https://www.youtube.com/watch?t=11367&v=i824zN0DGIo,11367,screencapture-localhost-9000-2022-07-20-12_50_33,,search: jquery call python function with parameters,,
166,2,https://www.youtube.com/watch?t=11367&v=i824zN0DGIo,11367,screencapture-localhost-9000-2022-07-20-12_50_47,,"revisit: stackOverflow;
passing arguments from javascript to python function",,
167,2,https://www.youtube.com/watch?t=11429&v=i824zN0DGIo,11429,screencapture-localhost-9000-2022-07-20-12_51_28,,output: GET 404 (NOT FOUND),,
168,2,https://www.youtube.com/watch?t=11542&v=i824zN0DGIo,11542,screencapture-localhost-9000-2022-07-20-12_52_52,,"revisit: techwithtim.net;
viewing his flask tutorial to find how to get data from get request to flask",,
169,2,https://www.youtube.com/watch?t=11542&v=i824zN0DGIo,11542,screencapture-localhost-9000-2022-07-20-12_53_04,,search: flask get request,,
170,2,https://www.youtube.com/watch?t=11563&v=i824zN0DGIo,11563,screencapture-localhost-9000-2022-07-20-12_53_47,,"visit: flask.palletsprokects.com;
learning how to receive data from GET request to flask app",,
171,2,https://www.youtube.com/watch?t=11622&v=i824zN0DGIo,11622,screencapture-localhost-9000-2022-07-20-12_54_31,,"code: main.py;
added code to get and print message sent to server","mapp.routed

pape. route >
Jef home()
AF NAME KEY not in sevston
Feture redirect(uel_fort »

retura render templatet true

Dap routel pret tb 1)
seF runt ) -
mag + request.args.gett *
prnat(asg) .
",357;372;357;251
173,2,https://www.youtube.com/watch?t=11747&v=i824zN0DGIo,11747,screencapture-localhost-9000-2022-07-20-12_56_36,,"code: main.py;
a client is now created when somebody visits the home page","@app.route('/home')
def home():
  if NAME_KEY not in session:
    return redirect(url_for('login'))
  
  client = Client(session[NAME_KEY])
  session[""client""] = client
  return render_template(""index.html"", **['login':True, ""session"":session})

@app.route(""/run/"", methods=[""GET""]):
def run(url=None):
  msg = request.args.get(""url"")
  if ""client"" not in session:
    return ""none""",350;363;507;268
174,2,https://www.youtube.com/watch?t=11786&v=i824zN0DGIo,11786,screencapture-localhost-9000-2022-07-20-12_57_20,,"code: main.py;
added code to send messages to the client when posted","Meunctvont) 1

“ De binet = tuner rant) {
$-get 50M . 1
functson(aata) {
value = document -get€lenentByID( 1.¢

Di
eaturn Halse:
De
Ds

function valadate(nane) {
a

at(nane, Lenget
return true:

)

return (aise:
f",348;361;363;284
175,2,https://www.youtube.com/watch?t=11786&v=i824zN0DGIo,11786,screencapture-localhost-9000-2022-07-20-12_57_36,,output: TypeError: Object of type Client is not JSON serializable,,
176,2,https://www.youtube.com/watch?t=11823&v=i824zN0DGIo,11823,screencapture-localhost-9000-2022-07-20-12_58_36,,search: flask session object of type is not json serializable,,
177,2,https://www.youtube.com/watch?t=11826&v=i824zN0DGIo,11826,screencapture-localhost-9000-2022-07-20-12_58_56,,"revisit: stackOverflow;
making item json serializable in flask",,
178,2,https://www.youtube.com/watch?t=11919&v=i824zN0DGIo,11919,screencapture-localhost-9000-2022-07-20-13_00_03,,"code: main.py;
fixed client creation code (and run() code)","@app.route('/home')
def home():
  if NAME_KEY not in session:
    return redirect(url_for('login'))
  
  client = Client(session[NAME_KEY])
  return render_template(""index.html"", **['login':True, ""session"":session})

@app.route(""/run/"", methods=[""GET""]):
def run(url=None):
  msg = request.args.get(""val"")
  if client != None:
    client.send_message(msg)

  return ""none""

if __name__ == ""__main__"":
  app.run(debug=True)",353;376;516;268
179,2,https://www.youtube.com/watch?t=11984&v=i824zN0DGIo,11984,screencapture-localhost-9000-2022-07-20-13_01_30,,output: OK; server now successfully receives and prints messages from web,"aap. route fu anny
det run(ii | mars):

global client

msg = request.args.get(""vul"")
if client. J. None:

‘client. send_nessage(nsg)

return “iu
",355;397;332;193
180,2,https://www.youtube.com/watch?t=12128&v=i824zN0DGIo,12128,screencapture-localhost-9000-2022-07-20-13_03_26,,"code: main.py;
added code to ensure client is always disconnected properly (disconnect() should always be called before client disconnects from server)","NAME_KEY = 'name'
client = None
app = Flask(__name__)
app.secret_key = ""kjawndkajnwdka""

def disconnect():
  global client
  if client:
    client.disconnect()

@app.route(""/login"", methods=[""POST"",""GET""])
def login():
  disconnect()
  if request.method == ""POST"":
    session[NAME_KEY] = request.formn[""inputName""]
    return redirect(url_for(""home""))",350;384;668;382
181,2,https://www.youtube.com/watch?t=12243&v=i824zN0DGIo,12243,screencapture-localhost-9000-2022-07-20-13_18_54,,goal: the clients must update to show the messages being sent ,,
182,2,https://www.youtube.com/watch?t=12278&v=i824zN0DGIo,12278,screencapture-localhost-9000-2022-07-20-13_18_54,,"revisit: stackOverflow;
flask dynamic data update without reloading page",,
183,2,https://www.youtube.com/watch?t=12298&v=i824zN0DGIo,12298,screencapture-localhost-9000-2022-07-20-13_19_29,,"visit: medium;
add dynamic components to HTML templates",,
184,2,https://www.youtube.com/watch?t=12322&v=i824zN0DGIo,12322,screencapture-localhost-9000-2022-07-20-13_20_51,,search: update html without reloading page flask,,
185,2,https://www.youtube.com/watch?t=12339&v=i824zN0DGIo,12339,screencapture-localhost-9000-2022-07-20-13_21_12,,"revisit: stackOverflow;
update div content without refreshing page",,
186,2,https://www.youtube.com/watch?t=12399&v=i824zN0DGIo,12399,screencapture-localhost-9000-2022-07-20-13_22_08,,goal: I'm going to make a function that will return the messages from the client,,
187,2,https://www.youtube.com/watch?t=12496&v=i824zN0DGIo,12496,screencapture-localhost-9000-2022-07-20-13_23_14,,"code: main.py;
makes a Thread in the background for the update_messages() function that constantly updates all of the messages that have been sent to the server (gathers new messages every few milliseconds)","msgs = []
run = True
while run:
  time.sleep(0.1)
  if not client: continue
  new_messages = client.get_messages()
  msgs.extend(new_messages)
 
  for msg in new_messages:
    print(msg)

    if msg == ""[quit]"":
      run = False
      break

if __name__ == ""__main__"":
  app.run(debug==True)
  Thread(target=update_messages).start()",361;363;549;386
188,2,https://www.youtube.com/watch?t=12544&v=i824zN0DGIo,12544,screencapture-localhost-9000-2022-07-20-13_24_23,,goal: make an api endpoint that returns all messages,,
189,2,https://www.youtube.com/watch?t=12660&v=i824zN0DGIo,12660,screencapture-localhost-9000-2022-07-20-13_25_54,,"visit: www.odoo.com;
run python function from jquery ajax get request",,
190,2,https://www.youtube.com/watch?t=12688&v=i824zN0DGIo,12688,screencapture-localhost-9000-2022-07-20-13_27_05,,"visit: healeycodes.com;
how to return AJAX post value?","pi function() £
$C erend8le').bind( Tics , Funetion() {
var value = document .getFlenent ByTdC ag""). valu
console.Log¢value)
Seger ISONC' Saercd wessace
{val:value},
function(data) {

Dy
return false;

oH

Function validate(name) {
if{name length >= 2)4
retuen true;
}

return false;
",359;363;353;329
191,2,https://www.youtube.com/watch?t=12837&v=i824zN0DGIo,12837,screencapture-localhost-9000-2022-07-20-13_28_30,,"code: main.py;
added an endpoint called get_messages() that returns a JSON response of all messages","@app.route(""/get_messages"")
def get_messages():
  return jsonify({""messages"": messages})",357;372;357;251
192,2,https://www.youtube.com/watch?t=13003&v=i824zN0DGIo,13003,screencapture-localhost-9000-2022-07-20-13_30_51,,"code: index.js;
adds JS block that uses fetch API to make a GET request for all messages","function validate(name) {
  if (name.length >= 2) {
    return True;
  }
  return False;
}

fetch(""/get_messages"")
  .then(function (resposne) {
    return response.text();
  }).then(function (text) {
      console.log(""GET response text:"");
      console.log(text);
  }};",355;365;357;354
193,2,https://www.youtube.com/watch?t=13084&v=i824zN0DGIo,13084,screencapture-localhost-9000-2022-07-20-13_31_51,,"code: index.js;
moved fetch call inside a function so that it gets called","      {val:value}
      function(data)
      });
  fetch(""/get_messages"")
    .then(function (resposne) {
      return response.text();
    }).then(function (text) {
        console.log(""GET response text:"");
        console.log(text);
    }};",355;370;353;236
194,2,https://www.youtube.com/watch?t=13125&v=i824zN0DGIo,13125,screencapture-localhost-9000-2022-07-20-13_32_28,,output: OSError [WinError 10038] An operation was attempted on something that is not a socket,,
195,2,https://www.youtube.com/watch?t=13158&v=i824zN0DGIo,13158,screencapture-localhost-9000-2022-07-20-13_33_19,,"output: OK;
fetch is correctly making GET request",,
196,2,https://www.youtube.com/watch?t=13214&v=i824zN0DGIo,13214,screencapture-localhost-9000-2022-07-20-13_34_09,,"code: main.py;
he had the wrong endpoint link in line 65, fixed it","@app.route(""/send_message"", methods=[""GET""])
def send_message():
  global client
  msg = request.args.get(""val"")

  if client:
    client.send_message(msg)

  return ""none""",361;370;325;246
197,2,https://www.youtube.com/watch?t=13233&v=i824zN0DGIo,13233,screencapture-localhost-9000-2022-07-20-13_34_29,,output: OK;,,
199,2,https://www.youtube.com/watch?t=13364&v=i824zN0DGIo,13364,screencapture-localhost-9000-2022-07-20-13_36_28,,goal: messages are not being saved correctly (list is empty when it shouldn't be),,
200,2,https://www.youtube.com/watch?t=13436&v=i824zN0DGIo,13436,screencapture-localhost-9000-2022-07-20-13_37_49,,"code: main.py;
added line 107 to try and make message saving work correctly (the problem was something with the thread)","  for msg in new_messages:
    print(msg)
    if msg == ""{quit}"":
      run = False
      break

if __name__ == ""__main__"":
  Thread(target=update_messages).start()
  app.run(debug=True)",361;370;353;200
201,2,https://www.youtube.com/watch?t=13570&v=i824zN0DGIo,13570,screencapture-localhost-9000-2022-07-20-13_39_25,,search: javascript constantly run function,,
